case_order,case_id,case_group,admission_rule_id,behavior,expected_result_or_error,observed_result_or_error,expected_reason,observed_reason,formal_call_count,oracle_call_count,candidate_access_status,handler_identity_status,case_passed
222,EXACT10_EXACT9_A009_EXACT32_scalar_integer,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_TYPE_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_TYPE_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_TYPE_INVALID,DUPLICATE_IDENTITY_KEY_TYPE_INVALID,1,1,single_required_lookup,not_applicable,true
223,EXACT10_EXACT9_A009_EXACT32_scalar_str_subclass,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_TYPE_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_TYPE_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_TYPE_INVALID,DUPLICATE_IDENTITY_KEY_TYPE_INVALID,1,1,single_required_lookup,not_applicable,true
224,EXACT10_EXACT9_A009_EXACT32_scalar_empty,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_EMPTY"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_EMPTY"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_EMPTY,DUPLICATE_IDENTITY_KEY_EMPTY,1,1,single_required_lookup,not_applicable,true
225,EXACT10_EXACT9_A009_EXACT32_scalar_non_ascii,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_NON_ASCII"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_NON_ASCII"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_NON_ASCII,DUPLICATE_IDENTITY_KEY_NON_ASCII,1,1,single_required_lookup,not_applicable,true
226,EXACT10_EXACT9_A009_EXACT32_scalar_wrong_prefix,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID,DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID,1,1,single_required_lookup,not_applicable,true
227,EXACT10_EXACT9_A009_EXACT32_scalar_uppercase_digest,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID,DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID,1,1,single_required_lookup,not_applicable,true
228,EXACT10_EXACT9_A009_EXACT32_scalar_short_digest,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID,DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID,1,1,single_required_lookup,not_applicable,true
229,EXACT10_EXACT9_A009_EXACT32_scalar_long_digest,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID,DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID,1,1,single_required_lookup,not_applicable,true
230,EXACT10_EXACT9_A009_EXACT32_scalar_non_hex,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID,DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID,1,1,single_required_lookup,not_applicable,true
231,EXACT10_EXACT9_A009_EXACT32_scalar_whitespace,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID"",""normalized_values"":[],""validated_candidate_fields"":[],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID,DUPLICATE_IDENTITY_KEY_SYNTAX_INVALID,1,1,single_required_lookup,not_applicable,true
232,EXACT10_EXACT9_A009_EXACT32_scalar_canonical,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""passed"",""passed"":true,""blocks_candidate"":false,""reason"":"""",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",,,1,1,single_required_lookup,not_applicable,true
233,EXACT10_EXACT9_A009_EXACT32_policy_none,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_CONTRACT_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_CONTRACT_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_CONTRACT_TYPE_INVALID,DUPLICATE_IDENTITY_KEY_CONTRACT_TYPE_INVALID,1,1,single_required_lookup,not_applicable,true
234,EXACT10_EXACT9_A009_EXACT32_policy_str_subclass,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_CONTRACT_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_CONTRACT_TYPE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_CONTRACT_TYPE_INVALID,DUPLICATE_IDENTITY_KEY_CONTRACT_TYPE_INVALID,1,1,single_required_lookup,not_applicable,true
235,EXACT10_EXACT9_A009_EXACT32_policy_wrong_value,predecessor_exact10_truth,ADMIT_009,standalone_exact10_to_unified_exact13,"{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_CONTRACT_VALUE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}","{""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""admission_rule_id"":""ADMIT_009"",""admission_rule_name"":""duplicate_identity_precheck"",""outcome"":""invalid"",""passed"":false,""blocks_candidate"":true,""reason"":""DUPLICATE_IDENTITY_KEY_CONTRACT_VALUE_INVALID"",""normalized_values"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""validated_candidate_fields"":[[""duplicate_identity_key"",""covapie_dup_v1_sha256_1111111111111111111111111111111111111111111111111111111111111111""]],""consumed_candidate_fields"":[""duplicate_identity_key""],""consumed_context_items"":[""duplicate_identity_key_contract""],""evaluator_io_used"":false,""adapter_id"":""covapie_admit_009_unified_adapter_v1""}",DUPLICATE_IDENTITY_KEY_CONTRACT_VALUE_INVALID,DUPLICATE_IDENTITY_KEY_CONTRACT_VALUE_INVALID,1,1,single_required_lookup,not_applicable,true
