case_order,case_id,case_group,source_case_id,expected_result_or_error,observed_result_or_error,candidate_key_access_count,download_lookup_count,authority_lookup_count,formal_call_count,oracle_call_count,dispatch_handler_call_count,first_twelve_handler_identity_preserved,case_passed
186,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_A008_PROJECTION_PASSED_TEMPLATE,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_A008_PROJECTION_PASSED_TEMPLATE,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}",0,0,0,0,0,0,true,true
187,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_A008_PROJECTION_PASSED_MANUAL,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_A008_PROJECTION_PASSED_MANUAL,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}",0,0,0,0,0,0,true,true
188,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_A008_PROJECTION_BLOCKED_MANUAL,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_A008_PROJECTION_BLOCKED_MANUAL,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}",0,0,0,0,0,0,true,true
189,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_A008_PROJECTION_BLOCKED_QUARANTINE,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_A008_PROJECTION_BLOCKED_QUARANTINE,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}",0,0,0,0,0,0,true,true
190,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_A008_PROJECTION_SCALAR_INVALID,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_A008_PROJECTION_SCALAR_INVALID,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}",0,0,0,0,0,0,true,true
191,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_A008_PROJECTION_CONTEXT_INVALID_CANONICAL,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_A008_PROJECTION_CONTEXT_INVALID_CANONICAL,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}",0,0,0,0,0,0,true,true
192,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_009,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_009,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}",0,0,0,0,0,0,true,true
193,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_010,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_010,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a9af0cfcd7a6e3139b0c713339d3f61c76c935bd2447e528aa9c120f732c8ee7""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a9af0cfcd7a6e3139b0c713339d3f61c76c935bd2447e528aa9c120f732c8ee7""}",0,0,0,0,0,0,true,true
194,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_011,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_011,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""585efff2cb2ec34284397cb24d7b0337b1b95af4a5d2ec1dac1766dd2f9e92dc""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""585efff2cb2ec34284397cb24d7b0337b1b95af4a5d2ec1dac1766dd2f9e92dc""}",0,0,0,0,0,0,true,true
195,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_012,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_012,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""ba78e078e0d7949ae89b5a403b276c72eb877c3d4565241cdf4602d940b69a13""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""ba78e078e0d7949ae89b5a403b276c72eb877c3d4565241cdf4602d940b69a13""}",0,0,0,0,0,0,true,true
196,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_013,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_013,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""ba78e078e0d7949ae89b5a403b276c72eb877c3d4565241cdf4602d940b69a13""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""ba78e078e0d7949ae89b5a403b276c72eb877c3d4565241cdf4602d940b69a13""}",0,0,0,0,0,0,true,true
197,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_014,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_014,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""ba78e078e0d7949ae89b5a403b276c72eb877c3d4565241cdf4602d940b69a13""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""ba78e078e0d7949ae89b5a403b276c72eb877c3d4565241cdf4602d940b69a13""}",0,0,0,0,0,0,true,true
198,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_015,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_UNSUPPORTED_ADMIT_015,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""ba78e078e0d7949ae89b5a403b276c72eb877c3d4565241cdf4602d940b69a13""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""ba78e078e0d7949ae89b5a403b276c72eb877c3d4565241cdf4602d940b69a13""}",0,0,0,0,0,0,true,true
199,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_BOUNDARY_ADMIT008_REGISTERED,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_BOUNDARY_ADMIT008_REGISTERED,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}",0,0,0,0,0,0,true,true
200,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_BOUNDARY_COVERAGE_ONLY_ADMIT008,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_BOUNDARY_COVERAGE_ONLY_ADMIT008,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}",0,0,0,0,0,0,true,true
201,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_BOUNDARY_ENUM_RESOLVED,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_BOUNDARY_ENUM_RESOLVED,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}",0,0,0,0,0,0,true,true
202,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_BOUNDARY_NO_EVALUATE_ALL,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_BOUNDARY_NO_EVALUATE_ALL,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""788e45bd69c79a4b9883a105db71f773eafad274692b70fbc145396badf7a82c""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""788e45bd69c79a4b9883a105db71f773eafad274692b70fbc145396badf7a82c""}",0,0,0,0,0,0,true,true
203,EXACT12_EXACT11_EXACT10_EXACT9_EXACT8_BOUNDARY_NO_COMBINED_VERDICT,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_EXACT8_BOUNDARY_NO_COMBINED_VERDICT,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""788e45bd69c79a4b9883a105db71f773eafad274692b70fbc145396badf7a82c""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""788e45bd69c79a4b9883a105db71f773eafad274692b70fbc145396badf7a82c""}",0,0,0,0,0,0,true,true
204,EXACT12_EXACT11_EXACT10_EXACT9_GLOBAL_rule_id_exact_str,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_GLOBAL_rule_id_exact_str,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""93eb17e340a79eab7a8db4ba6ba1b43650c99502b1b0780613da0ed898b5c9b9""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""93eb17e340a79eab7a8db4ba6ba1b43650c99502b1b0780613da0ed898b5c9b9""}",0,0,0,0,0,0,true,true
205,EXACT12_EXACT11_EXACT10_EXACT9_GLOBAL_unknown_rule,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_GLOBAL_unknown_rule,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""cb38ca57397389e3f3f086eaa932fcd415c7d46f77d5db7086a01f0245bc1e92""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""cb38ca57397389e3f3f086eaa932fcd415c7d46f77d5db7086a01f0245bc1e92""}",0,0,0,0,0,0,true,true
206,EXACT12_EXACT11_EXACT10_EXACT9_GLOBAL_ADMIT_010_not_registered,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_GLOBAL_ADMIT_010_not_registered,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a9af0cfcd7a6e3139b0c713339d3f61c76c935bd2447e528aa9c120f732c8ee7""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""a9af0cfcd7a6e3139b0c713339d3f61c76c935bd2447e528aa9c120f732c8ee7""}",0,0,0,0,0,0,true,true
207,EXACT12_EXACT11_EXACT10_EXACT9_GLOBAL_ADMIT_011_not_registered,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_GLOBAL_ADMIT_011_not_registered,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""585efff2cb2ec34284397cb24d7b0337b1b95af4a5d2ec1dac1766dd2f9e92dc""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""585efff2cb2ec34284397cb24d7b0337b1b95af4a5d2ec1dac1766dd2f9e92dc""}",0,0,0,0,0,0,true,true
208,EXACT12_EXACT11_EXACT10_EXACT9_GLOBAL_ADMIT_012_not_registered,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_GLOBAL_ADMIT_012_not_registered,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""5bd24ce5130643a6aebf63c9346af523ba8aa018473885f8a624e1b52f061a70""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""5bd24ce5130643a6aebf63c9346af523ba8aa018473885f8a624e1b52f061a70""}",0,0,0,0,0,0,true,true
209,EXACT12_EXACT11_EXACT10_EXACT9_GLOBAL_ADMIT_013_not_registered,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_GLOBAL_ADMIT_013_not_registered,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""d6c0f719f19c4ebef7750854aeb3592dcd0effd1684798a29e3e7727f42718aa""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""d6c0f719f19c4ebef7750854aeb3592dcd0effd1684798a29e3e7727f42718aa""}",0,0,0,0,0,0,true,true
210,EXACT12_EXACT11_EXACT10_EXACT9_GLOBAL_ADMIT_014_not_registered,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_GLOBAL_ADMIT_014_not_registered,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""92b455f7192888ee51a0e9340172e69821d73737b18433d1a8ed4ce7f1bfd1ca""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""92b455f7192888ee51a0e9340172e69821d73737b18433d1a8ed4ce7f1bfd1ca""}",0,0,0,0,0,0,true,true
211,EXACT12_EXACT11_EXACT10_EXACT9_GLOBAL_ADMIT_015_not_registered,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_GLOBAL_ADMIT_015_not_registered,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""db75c3fe0978cd58f9b8b931294f6d3112eebdf85b6a81726eeab90272f5c5f5""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""db75c3fe0978cd58f9b8b931294f6d3112eebdf85b6a81726eeab90272f5c5f5""}",0,0,0,0,0,0,true,true
212,EXACT12_EXACT11_EXACT10_EXACT9_GLOBAL_predecessor_admit009_unchanged,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_GLOBAL_predecessor_admit009_unchanged,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}",0,0,0,0,0,0,true,true
213,EXACT12_EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_001,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_001,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""79608d74ead3a088b5298a8bd111539ec81b92e688f89dd50790eb6e1b396b97""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""79608d74ead3a088b5298a8bd111539ec81b92e688f89dd50790eb6e1b396b97""}",0,0,0,0,0,0,true,true
214,EXACT12_EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_002,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_002,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b50677edbab177b1216094b6b1713275af46dd3db614fdc485e5d5f61c25052f""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b50677edbab177b1216094b6b1713275af46dd3db614fdc485e5d5f61c25052f""}",0,0,0,0,0,0,true,true
215,EXACT12_EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_003,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_003,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""35df65f02374e11bd3f2e4bd8fc0941d7747ebbbc50982bce6c9bb24a193cee4""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""35df65f02374e11bd3f2e4bd8fc0941d7747ebbbc50982bce6c9bb24a193cee4""}",0,0,0,0,0,0,true,true
216,EXACT12_EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_004,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_004,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""84cd696ab57bf8fe5874bfb1b9f1a54b0bab2308e60b1eee82f24d601629a766""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""84cd696ab57bf8fe5874bfb1b9f1a54b0bab2308e60b1eee82f24d601629a766""}",0,0,0,0,0,0,true,true
217,EXACT12_EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_005,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_005,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""d3a18db64806ed9fb39b213f9189f00ea5bfe29ef7ac4679f33296fa15a9c6ae""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""d3a18db64806ed9fb39b213f9189f00ea5bfe29ef7ac4679f33296fa15a9c6ae""}",0,0,0,0,0,0,true,true
218,EXACT12_EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_006,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_006,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""fdb32b46f26372483d76dfed0ca07652d6db1c2a90ad181c1e448f45faf142ed""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""fdb32b46f26372483d76dfed0ca07652d6db1c2a90ad181c1e448f45faf142ed""}",0,0,0,0,0,0,true,true
219,EXACT12_EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_007,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_007,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""c66ddbc97c0e6577475bc8bc29a590dda62c0f82f75a272bc33f70548859684b""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""c66ddbc97c0e6577475bc8bc29a590dda62c0f82f75a272bc33f70548859684b""}",0,0,0,0,0,0,true,true
220,EXACT12_EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_008,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_IDENTITY_ADMIT_008,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""b8de9acee1789586d5c3f460ca5d238ab8f2de715332311f691f70c58ebe13d6""}",0,0,0,0,0,0,true,true
221,EXACT12_EXACT11_EXACT10_EXACT9_A009_EXACT32_scalar_none,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_A009_EXACT32_scalar_none,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}",0,0,0,0,0,0,true,true
222,EXACT12_EXACT11_EXACT10_EXACT9_A009_EXACT32_scalar_integer,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_A009_EXACT32_scalar_integer,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}",0,0,0,0,0,0,true,true
223,EXACT12_EXACT11_EXACT10_EXACT9_A009_EXACT32_scalar_str_subclass,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_A009_EXACT32_scalar_str_subclass,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}",0,0,0,0,0,0,true,true
224,EXACT12_EXACT11_EXACT10_EXACT9_A009_EXACT32_scalar_empty,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_A009_EXACT32_scalar_empty,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}",0,0,0,0,0,0,true,true
225,EXACT12_EXACT11_EXACT10_EXACT9_A009_EXACT32_scalar_non_ascii,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_A009_EXACT32_scalar_non_ascii,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}",0,0,0,0,0,0,true,true
226,EXACT12_EXACT11_EXACT10_EXACT9_A009_EXACT32_scalar_wrong_prefix,predecessor_exact12_all_cases,EXACT11_EXACT10_EXACT9_A009_EXACT32_scalar_wrong_prefix,"{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}","{""committed_case_passed"":true,""exact_handler_identity"":true,""expected_result_or_error_sha256"":""0d917ed3292f08ee38fbddba04cb851034912d530fc307228a2448f66bfa78a3""}",0,0,0,0,0,0,true,true
