scaleup_rank,canonical_event_id,selection_priority_pass,pdb_id,protein_label_asym_id,protein_auth_chain,protein_residue_name,protein_residue_number,protein_reactive_atom,ligand_component_id,ligand_instance,ligand_reactive_atom,source_dataset_count,source_record_count,source_datasets_json,source_record_ids_json
800,COVAPIE_CYS_SG_EVENT_V1:4LYJ:A:CYS:12-:SG:C:21F:C17,MULTI_SOURCE_PROVENANCE,4LYJ,A,,CYS,12,SG,21F,C,C17,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4lyj/4lyj.pdb#LINK00496"",""SOURCE_RCSB_PDB_DIRECT:4LYJ:covale1""]"
801,COVAPIE_CYS_SG_EVENT_V1:4M1O:B:CYS:12-:SG:E:21J:C28,MULTI_SOURCE_PROVENANCE,4M1O,B,,CYS,12,SG,21J,E,C28,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003059"",""SOURCE_COVPDB:CovPDB_complexes/4m1o/4m1o.pdb#LINK00796"",""SOURCE_RCSB_PDB_DIRECT:4M1O:covale1""]"
802,COVAPIE_CYS_SG_EVENT_V1:4M1S:B:CYS:12-:SG:E:21K:C23,MULTI_SOURCE_PROVENANCE,4M1S,B,,CYS,12,SG,21K,E,C23,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003061"",""SOURCE_COVPDB:CovPDB_complexes/4m1s/4m1s.pdb#LINK00851"",""SOURCE_RCSB_PDB_DIRECT:4M1S:covale1""]"
803,COVAPIE_CYS_SG_EVENT_V1:4M1T:B:CYS:12-:SG:E:21M:C16,MULTI_SOURCE_PROVENANCE,4M1T,B,,CYS,12,SG,21M,E,C16,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003058"",""SOURCE_COVPDB:CovPDB_complexes/4m1t/4m1t.pdb#LINK00919"",""SOURCE_RCSB_PDB_DIRECT:4M1T:covale1""]"
804,COVAPIE_CYS_SG_EVENT_V1:4M1W:A:CYS:12-:SG:E:21R:C25,MULTI_SOURCE_PROVENANCE,4M1W,A,,CYS,12,SG,21R,E,C25,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003062"",""SOURCE_RCSB_PDB_DIRECT:4M1W:covale1""]"
805,COVAPIE_CYS_SG_EVENT_V1:4M1W:B:CYS:12-:SG:G:21R:C25,MULTI_SOURCE_PROVENANCE,4M1W,B,,CYS,12,SG,21R,G,C25,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003063"",""SOURCE_RCSB_PDB_DIRECT:4M1W:covale2""]"
806,COVAPIE_CYS_SG_EVENT_V1:4M1W:C:CYS:12-:SG:I:21R:C25,MULTI_SOURCE_PROVENANCE,4M1W,C,,CYS,12,SG,21R,I,C25,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003064"",""SOURCE_RCSB_PDB_DIRECT:4M1W:covale3""]"
807,COVAPIE_CYS_SG_EVENT_V1:4M1Y:B:CYS:12-:SG:E:21S:C14,MULTI_SOURCE_PROVENANCE,4M1Y,B,,CYS,12,SG,21S,E,C14,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003057"",""SOURCE_COVPDB:CovPDB_complexes/4m1y/4m1y.pdb#LINK00894"",""SOURCE_RCSB_PDB_DIRECT:4M1Y:covale1""]"
808,COVAPIE_CYS_SG_EVENT_V1:4M21:B:CYS:12-:SG:E:21Y:C21,MULTI_SOURCE_PROVENANCE,4M21,B,,CYS,12,SG,21Y,E,C21,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000812"",""SOURCE_COVPDB:CovPDB_complexes/4m21/4m21.pdb#LINK00815"",""SOURCE_RCSB_PDB_DIRECT:4M21:covale1""]"
809,COVAPIE_CYS_SG_EVENT_V1:4M22:B:CYS:12-:SG:G:22C:C18,MULTI_SOURCE_PROVENANCE,4M22,B,,CYS,12,SG,22C,G,C18,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000816"",""SOURCE_RCSB_PDB_DIRECT:4M22:covale1""]"
810,COVAPIE_CYS_SG_EVENT_V1:4M22:C:CYS:12-:SG:J:22C:C18,MULTI_SOURCE_PROVENANCE,4M22,C,,CYS,12,SG,22C,J,C18,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000817"",""SOURCE_RCSB_PDB_DIRECT:4M22:covale2""]"
811,COVAPIE_CYS_SG_EVENT_V1:4MAO:A:CYS:436-:SG:B:28D:C09,MULTI_SOURCE_PROVENANCE,4MAO,A,,CYS,436,SG,28D,B,C09,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003705"",""SOURCE_RCSB_PDB_DIRECT:4MAO:covale1""]"
812,COVAPIE_CYS_SG_EVENT_V1:4MNV:B:CYS:2-:SG:G:ZBR:C7,MULTI_SOURCE_PROVENANCE,4MNV,B,,CYS,2,SG,ZBR,G,C7,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003740"",""SOURCE_RCSB_PDB_DIRECT:4MNV:covale2""]"
813,COVAPIE_CYS_SG_EVENT_V1:4MNV:B:CYS:7-:SG:G:ZBR:C9,MULTI_SOURCE_PROVENANCE,4MNV,B,,CYS,7,SG,ZBR,G,C9,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003738"",""SOURCE_RCSB_PDB_DIRECT:4MNV:covale3""]"
814,COVAPIE_CYS_SG_EVENT_V1:4MNV:C:CYS:12-:SG:G:ZBR:C8,MULTI_SOURCE_PROVENANCE,4MNV,C,,CYS,12,SG,ZBR,G,C8,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003739"",""SOURCE_RCSB_PDB_DIRECT:4MNV:covale4""]"
815,COVAPIE_CYS_SG_EVENT_V1:4MNW:B:CYS:12-:SG:K:ZBR:C7,MULTI_SOURCE_PROVENANCE,4MNW,B,,CYS,12,SG,ZBR,K,C7,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003753"",""SOURCE_RCSB_PDB_DIRECT:4MNW:covale3""]"
816,COVAPIE_CYS_SG_EVENT_V1:4MNW:B:CYS:2-:SG:K:ZBR:C8,MULTI_SOURCE_PROVENANCE,4MNW,B,,CYS,2,SG,ZBR,K,C8,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003754"",""SOURCE_RCSB_PDB_DIRECT:4MNW:covale1""]"
817,COVAPIE_CYS_SG_EVENT_V1:4MNW:B:CYS:7-:SG:K:ZBR:C9,MULTI_SOURCE_PROVENANCE,4MNW,B,,CYS,7,SG,ZBR,K,C9,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003755"",""SOURCE_RCSB_PDB_DIRECT:4MNW:covale2""]"
818,COVAPIE_CYS_SG_EVENT_V1:4MNX:B:CYS:12-:SG:F:29N:C16,MULTI_SOURCE_PROVENANCE,4MNX,B,,CYS,12,SG,29N,F,C16,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003750"",""SOURCE_RCSB_PDB_DIRECT:4MNX:covale3""]"
819,COVAPIE_CYS_SG_EVENT_V1:4MNX:B:CYS:2-:SG:F:29N:C19,MULTI_SOURCE_PROVENANCE,4MNX,B,,CYS,2,SG,29N,F,C19,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003752"",""SOURCE_RCSB_PDB_DIRECT:4MNX:covale1""]"
820,COVAPIE_CYS_SG_EVENT_V1:4MNX:B:CYS:7-:SG:F:29N:C25,MULTI_SOURCE_PROVENANCE,4MNX,B,,CYS,7,SG,29N,F,C25,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003751"",""SOURCE_RCSB_PDB_DIRECT:4MNX:covale2""]"
821,COVAPIE_CYS_SG_EVENT_V1:4MNY:C:CYS:12-:SG:Q:29O:C12,MULTI_SOURCE_PROVENANCE,4MNY,C,,CYS,12,SG,29O,Q,C12,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003746"",""SOURCE_RCSB_PDB_DIRECT:4MNY:covale3""]"
822,COVAPIE_CYS_SG_EVENT_V1:4MNY:C:CYS:2-:SG:Q:29O:C9,MULTI_SOURCE_PROVENANCE,4MNY,C,,CYS,2,SG,29O,Q,C9,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003749"",""SOURCE_RCSB_PDB_DIRECT:4MNY:covale1""]"
823,COVAPIE_CYS_SG_EVENT_V1:4MNY:C:CYS:7-:SG:Q:29O:C10,MULTI_SOURCE_PROVENANCE,4MNY,C,,CYS,7,SG,29O,Q,C10,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003745"",""SOURCE_RCSB_PDB_DIRECT:4MNY:covale2""]"
824,COVAPIE_CYS_SG_EVENT_V1:4MNY:D:CYS:12-:SG:R:29O:C12,MULTI_SOURCE_PROVENANCE,4MNY,D,,CYS,12,SG,29O,R,C12,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003747"",""SOURCE_RCSB_PDB_DIRECT:4MNY:covale7""]"
825,COVAPIE_CYS_SG_EVENT_V1:4MNY:D:CYS:2-:SG:R:29O:C9,MULTI_SOURCE_PROVENANCE,4MNY,D,,CYS,2,SG,29O,R,C9,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003748"",""SOURCE_RCSB_PDB_DIRECT:4MNY:covale5""]"
826,COVAPIE_CYS_SG_EVENT_V1:4MNY:D:CYS:7-:SG:R:29O:C10,MULTI_SOURCE_PROVENANCE,4MNY,D,,CYS,7,SG,29O,R,C10,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003744"",""SOURCE_RCSB_PDB_DIRECT:4MNY:covale6""]"
827,COVAPIE_CYS_SG_EVENT_V1:4MT4:A:CYS:1-:SG:K:3PK:CG3,MULTI_SOURCE_PROVENANCE,4MT4,A,,CYS,1,SG,3PK,K,CG3,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4mt4/4mt4.pdb#LINK00646"",""SOURCE_RCSB_PDB_DIRECT:4MT4:covale1""]"
828,COVAPIE_CYS_SG_EVENT_V1:4MT4:B:CYS:1-:SG:S:3PK:CG3,MULTI_SOURCE_PROVENANCE,4MT4,B,,CYS,1,SG,3PK,S,CG3,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4mt4/4mt4.pdb#LINK00644"",""SOURCE_RCSB_PDB_DIRECT:4MT4:covale2""]"
829,COVAPIE_CYS_SG_EVENT_V1:4MT4:C:CYS:1-:SG:Z:3PK:CG3,MULTI_SOURCE_PROVENANCE,4MT4,C,,CYS,1,SG,3PK,Z,CG3,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4mt4/4mt4.pdb#LINK00645"",""SOURCE_RCSB_PDB_DIRECT:4MT4:covale3""]"
830,COVAPIE_CYS_SG_EVENT_V1:4MZ4:A:CYS:366-:SG:C:2F3:C9,MULTI_SOURCE_PROVENANCE,4MZ4,A,,CYS,366,SG,2F3,C,C9,3,4,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001613"",""SOURCE_COVPDB:CovPDB_complexes/4mz4/4mz4.pdb#LINK00607"",""SOURCE_COVPDB:CovPDB_complexes/4mz4/4mz4.pdb#LINK00608"",""SOURCE_RCSB_PDB_DIRECT:4MZ4:covale2""]"
831,COVAPIE_CYS_SG_EVENT_V1:4MZ4:B:CYS:366-:SG:G:2F3:C9,MULTI_SOURCE_PROVENANCE,4MZ4,B,,CYS,366,SG,2F3,G,C9,3,4,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001615"",""SOURCE_COVPDB:CovPDB_complexes/4mz4/4mz4.pdb#LINK00609"",""SOURCE_COVPDB:CovPDB_complexes/4mz4/4mz4.pdb#LINK00610"",""SOURCE_RCSB_PDB_DIRECT:4MZ4:covale4""]"
832,COVAPIE_CYS_SG_EVENT_V1:4MZO:A:CYS:147-:SG:I:2EW:C14,MULTI_SOURCE_PROVENANCE,4MZO,A,,CYS,147,SG,2EW,I,C14,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001624"",""SOURCE_COVPDB:CovPDB_complexes/4mzo/4mzo.pdb#LINK01009"",""SOURCE_RCSB_PDB_DIRECT:4MZO:covale1""]"
833,COVAPIE_CYS_SG_EVENT_V1:4MZO:B:CYS:147-:SG:J:2EW:C14,MULTI_SOURCE_PROVENANCE,4MZO,B,,CYS,147,SG,2EW,J,C14,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001620"",""SOURCE_COVPDB:CovPDB_complexes/4mzo/4mzo.pdb#LINK01005"",""SOURCE_RCSB_PDB_DIRECT:4MZO:covale2""]"
834,COVAPIE_CYS_SG_EVENT_V1:4MZO:C:CYS:147-:SG:K:2EW:C14,MULTI_SOURCE_PROVENANCE,4MZO,C,,CYS,147,SG,2EW,K,C14,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001618"",""SOURCE_COVPDB:CovPDB_complexes/4mzo/4mzo.pdb#LINK01003"",""SOURCE_RCSB_PDB_DIRECT:4MZO:covale3""]"
835,COVAPIE_CYS_SG_EVENT_V1:4MZO:D:CYS:147-:SG:L:2EW:C14,MULTI_SOURCE_PROVENANCE,4MZO,D,,CYS,147,SG,2EW,L,C14,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001621"",""SOURCE_COVPDB:CovPDB_complexes/4mzo/4mzo.pdb#LINK01006"",""SOURCE_RCSB_PDB_DIRECT:4MZO:covale4""]"
836,COVAPIE_CYS_SG_EVENT_V1:4MZO:E:CYS:147-:SG:M:2EW:C14,MULTI_SOURCE_PROVENANCE,4MZO,E,,CYS,147,SG,2EW,M,C14,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001622"",""SOURCE_COVPDB:CovPDB_complexes/4mzo/4mzo.pdb#LINK01007"",""SOURCE_RCSB_PDB_DIRECT:4MZO:covale5""]"
837,COVAPIE_CYS_SG_EVENT_V1:4MZO:F:CYS:147-:SG:N:2EW:C14,MULTI_SOURCE_PROVENANCE,4MZO,F,,CYS,147,SG,2EW,N,C14,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001619"",""SOURCE_COVPDB:CovPDB_complexes/4mzo/4mzo.pdb#LINK01004"",""SOURCE_RCSB_PDB_DIRECT:4MZO:covale6""]"
838,COVAPIE_CYS_SG_EVENT_V1:4MZO:G:CYS:147-:SG:O:2EW:C14,MULTI_SOURCE_PROVENANCE,4MZO,G,,CYS,147,SG,2EW,O,C14,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001617"",""SOURCE_COVPDB:CovPDB_complexes/4mzo/4mzo.pdb#LINK01002"",""SOURCE_RCSB_PDB_DIRECT:4MZO:covale7""]"
839,COVAPIE_CYS_SG_EVENT_V1:4MZO:H:CYS:147-:SG:P:2EW:C14,MULTI_SOURCE_PROVENANCE,4MZO,H,,CYS,147,SG,2EW,P,C14,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001623"",""SOURCE_COVPDB:CovPDB_complexes/4mzo/4mzo.pdb#LINK01008"",""SOURCE_RCSB_PDB_DIRECT:4MZO:covale8""]"
840,COVAPIE_CYS_SG_EVENT_V1:4MZS:A:CYS:147-:SG:C:2EV:C14,MULTI_SOURCE_PROVENANCE,4MZS,A,,CYS,147,SG,2EV,C,C14,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001634"",""SOURCE_COVPDB:CovPDB_complexes/4mzs/4mzs.pdb#LINK00403"",""SOURCE_RCSB_PDB_DIRECT:4MZS:covale1""]"
841,COVAPIE_CYS_SG_EVENT_V1:4MZS:B:CYS:147-:SG:D:2EV:C14,MULTI_SOURCE_PROVENANCE,4MZS,B,,CYS,147,SG,2EV,D,C14,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001633"",""SOURCE_COVPDB:CovPDB_complexes/4mzs/4mzs.pdb#LINK00402"",""SOURCE_RCSB_PDB_DIRECT:4MZS:covale2""]"
842,COVAPIE_CYS_SG_EVENT_V1:4NCR:A:CYS:387-:SG:C:26J:NBE,MULTI_SOURCE_PROVENANCE,4NCR,A,,CYS,387,SG,26J,C,NBE,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4ncr/4ncr.pdb#LINK00755"",""SOURCE_RCSB_PDB_DIRECT:4NCR:covale1""]"
843,COVAPIE_CYS_SG_EVENT_V1:4NCR:B:CYS:387-:SG:H:26J:NBE,MULTI_SOURCE_PROVENANCE,4NCR,B,,CYS,387,SG,26J,H,NBE,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4ncr/4ncr.pdb#LINK00756"",""SOURCE_RCSB_PDB_DIRECT:4NCR:covale2""]"
844,COVAPIE_CYS_SG_EVENT_V1:4NI0:B:CYS:93-:SG:M:2P3:S1,MULTI_SOURCE_PROVENANCE,4NI0,B,,CYS,93,SG,2P3,M,S1,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002836"",""SOURCE_RCSB_PDB_DIRECT:4NI0:covale1""]"
845,COVAPIE_CYS_SG_EVENT_V1:4NJ4:A:CYS:200-:SG:G:UN9:C7,MULTI_SOURCE_PROVENANCE,4NJ4,A,,CYS,200,SG,UN9,G,C7,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000604"",""SOURCE_COVPDB:CovPDB_complexes/4nj4/4nj4.pdb#LINK00651"",""SOURCE_RCSB_PDB_DIRECT:4NJ4:covale1""]"
846,COVAPIE_CYS_SG_EVENT_V1:4NJ4:B:CYS:200-:SG:L:UN9:C7,MULTI_SOURCE_PROVENANCE,4NJ4,B,,CYS,200,SG,UN9,L,C7,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000603"",""SOURCE_COVPDB:CovPDB_complexes/4nj4/4nj4.pdb#LINK00650"",""SOURCE_RCSB_PDB_DIRECT:4NJ4:covale2""]"
847,COVAPIE_CYS_SG_EVENT_V1:4NMM:A:CYS:12-:SG:C:Y9Z:C13,MULTI_SOURCE_PROVENANCE,4NMM,A,,CYS,12,SG,Y9Z,C,C13,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4nmm/4nmm.pdb#LINK00394"",""SOURCE_RCSB_PDB_DIRECT:4NMM:covale1""]"
848,COVAPIE_CYS_SG_EVENT_V1:4NPI:A:CYS:302-:SG:G:2VS:CA6,MULTI_SOURCE_PROVENANCE,4NPI,A,,CYS,302,SG,2VS,G,CA6,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4npi/4npi.pdb#LINK00873"",""SOURCE_RCSB_PDB_DIRECT:4NPI:covale1""]"
849,COVAPIE_CYS_SG_EVENT_V1:4NPI:B:CYS:302-:SG:J:2VS:CA6,MULTI_SOURCE_PROVENANCE,4NPI,B,,CYS,302,SG,2VS,J,CA6,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4npi/4npi.pdb#LINK00870"",""SOURCE_RCSB_PDB_DIRECT:4NPI:covale2""]"
850,COVAPIE_CYS_SG_EVENT_V1:4NPI:C:CYS:302-:SG:M:2VS:CA6,MULTI_SOURCE_PROVENANCE,4NPI,C,,CYS,302,SG,2VS,M,CA6,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4npi/4npi.pdb#LINK00872"",""SOURCE_RCSB_PDB_DIRECT:4NPI:covale3""]"
851,COVAPIE_CYS_SG_EVENT_V1:4NPI:D:CYS:302-:SG:P:2VS:CA6,MULTI_SOURCE_PROVENANCE,4NPI,D,,CYS,302,SG,2VS,P,CA6,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4npi/4npi.pdb#LINK00871"",""SOURCE_RCSB_PDB_DIRECT:4NPI:covale4""]"
852,COVAPIE_CYS_SG_EVENT_V1:4OLC:B:CYS:242-:SG:G:DCD:S1,MULTI_SOURCE_PROVENANCE,4OLC,B,,CYS,242,SG,DCD,G,S1,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002114"",""SOURCE_RCSB_PDB_DIRECT:4OLC:covale1""]"
853,COVAPIE_CYS_SG_EVENT_V1:4ONM:B:CYS:87-:SG:D:N2F:C5,MULTI_SOURCE_PROVENANCE,4ONM,B,,CYS,87,SG,N2F,D,C5,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001943"",""SOURCE_COVPDB:CovPDB_complexes/4onm/4onm.pdb#LINK00405"",""SOURCE_RCSB_PDB_DIRECT:4ONM:covale1""]"
854,COVAPIE_CYS_SG_EVENT_V1:4ONN:B:CYS:87-:SG:E:BY1:C12,MULTI_SOURCE_PROVENANCE,4ONN,B,,CYS,87,SG,BY1,E,C12,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001941"",""SOURCE_COVPDB:CovPDB_complexes/4onn/4onn.pdb#LINK00659"",""SOURCE_RCSB_PDB_DIRECT:4ONN:covale1""]"
855,COVAPIE_CYS_SG_EVENT_V1:4OU2:A:CYS:302-:SG:G:6OA:C5,MULTI_SOURCE_PROVENANCE,4OU2,A,,CYS,302,SG,6OA,G,C5,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4ou2/4ou2.pdb#LINK00795"",""SOURCE_RCSB_PDB_DIRECT:4OU2:covale1""]"
856,COVAPIE_CYS_SG_EVENT_V1:4OU2:B:CYS:302-:SG:J:6OA:C5,MULTI_SOURCE_PROVENANCE,4OU2,B,,CYS,302,SG,6OA,J,C5,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4ou2/4ou2.pdb#LINK00793"",""SOURCE_RCSB_PDB_DIRECT:4OU2:covale2""]"
857,COVAPIE_CYS_SG_EVENT_V1:4OU2:C:CYS:302-:SG:M:6OA:C5,MULTI_SOURCE_PROVENANCE,4OU2,C,,CYS,302,SG,6OA,M,C5,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4ou2/4ou2.pdb#LINK00792"",""SOURCE_RCSB_PDB_DIRECT:4OU2:covale3""]"
858,COVAPIE_CYS_SG_EVENT_V1:4OU2:D:CYS:302-:SG:P:6OA:C5,MULTI_SOURCE_PROVENANCE,4OU2,D,,CYS,302,SG,6OA,P,C5,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4ou2/4ou2.pdb#LINK00794"",""SOURCE_RCSB_PDB_DIRECT:4OU2:covale4""]"
859,COVAPIE_CYS_SG_EVENT_V1:4OUB:A:CYS:302-:SG:G:2VS:CA6,MULTI_SOURCE_PROVENANCE,4OUB,A,,CYS,302,SG,2VS,G,CA6,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4oub/4oub.pdb#LINK00816"",""SOURCE_RCSB_PDB_DIRECT:4OUB:covale1""]"
