case_group,case_id,decision_field,expected_value,design_value,runtime_value,expected_exact_type,design_exact_type,runtime_exact_type,design_parity_verified,runtime_parity_verified,three_way_parity_verified
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,source_error_code,,,,str,str,str,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,candidate_count,2,2,2,int,int,int,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,blocked_candidate_indexes,[1],[1],[1],tuple,tuple,tuple,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,failing_candidate_indexes,[1],[1],[1],tuple,tuple,tuple,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,candidate_blocked_precedes_permission_not_granted,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,outcome,blocked,blocked,blocked,str,str,str,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,passed,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,blocks_download,true,true,true,bool,bool,bool,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,reason,BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED,BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED,BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED,str,str,str,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,source_error_code,,,,str,str,str,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,candidate_count,2,2,2,int,int,int,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,cross_all_passed_permission_false,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,outcome,invalid,invalid,invalid,str,str,str,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,passed,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,blocks_download,true,true,true,bool,bool,bool,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,reason,BULK_DOWNLOAD_ORCHESTRATION_ERROR_FAIL_CLOSED,BULK_DOWNLOAD_ORCHESTRATION_ERROR_FAIL_CLOSED,BULK_DOWNLOAD_ORCHESTRATION_ERROR_FAIL_CLOSED,str,str,str,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,source_kind,orchestration_error,orchestration_error,orchestration_error,str,str,str,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,source_error_code,STAGE_ORCHESTRATION_AGGREGATOR_RESULT_INVARIANT_INVALID,STAGE_ORCHESTRATION_AGGREGATOR_RESULT_INVARIANT_INVALID,STAGE_ORCHESTRATION_AGGREGATOR_RESULT_INVARIANT_INVALID,str,str,str,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,candidate_count,0,0,0,int,int,int,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
cross_phase_precedence,legal_error_precedes_success_shaped_coordinates,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
