case_order,case_id,case_group,assertion_kind,download_result_status_representation,observed_http_status_representation,observed_content_length_bytes_representation,observed_sha256_representation,allowed_download_result_statuses_representation,successful_http_status_contract_representation,content_length_contract_representation,sha256_format_contract_representation,expected_admission_rule_id,expected_outcome,expected_passed,expected_blocks_candidate,expected_reason,expected_canonical_download_result_record,expected_validated_download_result_fields,expected_consumed_download_result_fields,expected_consumed_context_items,expected_evaluator_io_used,observed_formal_result,formal_source,evaluator_io_used,truth_passed
91,SHA_REGEX,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))",<regex:'[0-9a-f]{64}'>,ADMIT_012,invalid,false,true,SHA256_FORMAT_CONTRACT_TYPE_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract', 'sha256_format_contract')",false,"('ADMIT_012', 'invalid', False, True, 'SHA256_FORMAT_CONTRACT_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract', 'sha256_format_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
92,CROSS_MISSING_FIELD_INVALID_CONTEXT,cross_phase_precedence,formal_projection,<MISSING>,'bad',-1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"['success', 'failure']","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,blocked,false,true,DOWNLOAD_RESULT_STATUS_MISSING,(),(),"('download_result_status',)",(),false,"('ADMIT_012', 'blocked', False, True, 'DOWNLOAD_RESULT_STATUS_MISSING', (), (), ('download_result_status',), (), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
93,CROSS_FIELD_TYPE_CONTEXT,cross_phase_precedence,formal_projection,None,200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"['success', 'failure']","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,DOWNLOAD_RESULT_STATUS_TYPE_INVALID,(),(),"('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')",(),false,"('ADMIT_012', 'invalid', False, True, 'DOWNLOAD_RESULT_STATUS_TYPE_INVALID', (), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), (), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
94,CROSS_FIELD_VALUE_CONTEXT,cross_phase_precedence,formal_projection,'unknown',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"['success', 'failure']","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,DOWNLOAD_RESULT_STATUS_VALUE_INVALID,(),(),"('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')",(),false,"('ADMIT_012', 'invalid', False, True, 'DOWNLOAD_RESULT_STATUS_VALUE_INVALID', (), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), (), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
95,CROSS_VALID_MULTIPLE_CONTEXT,cross_phase_precedence,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',[],<object>,<object>,<object>,ADMIT_012,invalid,false,true,ALLOWED_DOWNLOAD_RESULT_STATUSES_TYPE_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses',)",false,"('ADMIT_012', 'invalid', False, True, 'ALLOWED_DOWNLOAD_RESULT_STATUSES_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses',), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
96,CROSS_EARLIER_CONTEXT,cross_phase_precedence,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', -1), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,CONTENT_LENGTH_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract')",false,"('ADMIT_012', 'invalid', False, True, 'CONTENT_LENGTH_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
97,CROSS_CONTEXT_TYPE_OVER_CONTENT,cross_phase_precedence,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"<tuple-subclass:('wrong',)>","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,ALLOWED_DOWNLOAD_RESULT_STATUSES_TYPE_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses',)",false,"('ADMIT_012', 'invalid', False, True, 'ALLOWED_DOWNLOAD_RESULT_STATUSES_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses',), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
98,WRONG_RESULT_FIELD_ORDER,result_invariant_negative,result_contract_rejection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,passed,true,false,,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract', 'sha256_format_contract')",false,RESULT_CONTRACT_REJECTED:TypeError,evaluate_admit_012|Admit012EvaluationResult,false,true
99,WRONG_OUTCOME_BOOL,result_invariant_negative,result_contract_rejection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,passed,true,false,,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract', 'sha256_format_contract')",false,RESULT_CONTRACT_REJECTED:ValueError,evaluate_admit_012|Admit012EvaluationResult,false,true
100,WRONG_CANONICAL_SHAPE,result_invariant_negative,result_contract_rejection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,passed,true,false,,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract', 'sha256_format_contract')",false,RESULT_CONTRACT_REJECTED:TypeError,evaluate_admit_012|Admit012EvaluationResult,false,true
101,PARTIAL_CANONICAL_RECORD,result_invariant_negative,result_contract_rejection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,passed,true,false,,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract', 'sha256_format_contract')",false,RESULT_CONTRACT_REJECTED:ValueError,evaluate_admit_012|Admit012EvaluationResult,false,true
102,VALIDATED_NOT_PREFIX,result_invariant_negative,result_contract_rejection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,passed,true,false,,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract', 'sha256_format_contract')",false,RESULT_CONTRACT_REJECTED:ValueError,evaluate_admit_012|Admit012EvaluationResult,false,true
103,CONSUMED_ORDER_DRIFT,result_invariant_negative,result_contract_rejection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,passed,true,false,,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract', 'sha256_format_contract')",false,RESULT_CONTRACT_REJECTED:ValueError,evaluate_admit_012|Admit012EvaluationResult,false,true
104,EVALUATOR_IO_TRUE,result_invariant_negative,result_contract_rejection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,passed,true,false,,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract', 'sha256_format_contract')",false,RESULT_CONTRACT_REJECTED:ValueError,evaluate_admit_012|Admit012EvaluationResult,false,true
105,UNKNOWN_REASON,result_invariant_negative,result_contract_rejection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,passed,true,false,,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract', 'sha256_format_contract')",false,RESULT_CONTRACT_REJECTED:ValueError,evaluate_admit_012|Admit012EvaluationResult,false,true
