sample_index_row_id,sample_preparation_input_id,pdb_id,ligand_identity,domain,source_table_path,source_table_sha256,source_atom_row_index_0based,source_atom_site_or_row_identity,type_symbol,symbol_class,projection_disposition,projection_reason,retained_for_checkpoint_model,projected_heavy_atom_row_index_0based,checkpoint_channel_index,excluded_before_centering,excluded_before_node_count,excluded_before_batch_membership,excluded_before_mask_projection,excluded_before_pair_index_projection,sample_rejected,verified
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,168,atom_site_id=6950,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,169,atom_site_id=6951,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,170,atom_site_id=6952,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,171,atom_site_id=6953,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,172,atom_site_id=6954,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,173,atom_site_id=6955,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,92,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,174,atom_site_id=6956,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,93,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,175,atom_site_id=6957,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,94,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,176,atom_site_id=6958,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,95,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,177,atom_site_id=6959,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,96,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,178,atom_site_id=6960,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,97,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,179,atom_site_id=6961,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,98,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,180,atom_site_id=6967,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,181,atom_site_id=6968,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,182,atom_site_id=6969,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,183,atom_site_id=6970,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,184,atom_site_id=6971,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,185,atom_site_id=6976,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,99,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,186,atom_site_id=6977,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,100,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,187,atom_site_id=6978,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,101,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,188,atom_site_id=6980,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,102,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,189,atom_site_id=6981,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,103,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,190,atom_site_id=6982,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,191,atom_site_id=6983,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,192,atom_site_id=6984,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,193,atom_site_id=6985,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,194,atom_site_id=6986,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/pocket_atom_table.csv,da421e99a42825bac551884475741bec3bbc15feac2ea7ed7dcbd4e53fcd98a5,195,atom_site_id=6995,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,0,atom_site_id=7530,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,0,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,1,atom_site_id=7531,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,1,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,2,atom_site_id=7532,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,2,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,3,atom_site_id=7533,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,3,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,4,atom_site_id=7534,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,4,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,5,atom_site_id=7535,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,5,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,6,atom_site_id=7536,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,6,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,7,atom_site_id=7537,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,7,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,8,atom_site_id=7538,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,8,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,9,atom_site_id=7539,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,9,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,10,atom_site_id=7540,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,10,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,11,atom_site_id=7541,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,11,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,12,atom_site_id=7542,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,12,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,13,atom_site_id=7543,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,14,atom_site_id=7544,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,15,atom_site_id=7545,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,16,atom_site_id=7546,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000002,CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,ligand_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV8_JUG/ligand_atom_table.csv,13d2148bbcf544b62bd256b7ab8f14f31187d550a9e75d8c6d72deddada87d4a,17,atom_site_id=7547,H,explicit_hydrogen,exclude_explicit_hydrogen,explicit_hydrogen_excluded_before_model_bound_projection,false,,,true,true,true,true,true,false,true
CYS_SG_SAMPLE_INDEX_000003,CYS_SG_SAMPLE_PREP_INPUT_000003,6BV5,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV5_JUG/pocket_atom_table.csv,1ef54fbbb7d8adf336de6ef29a064a3b689c67a8223240e65986b788a9ad7df8,0,atom_site_id=3903,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,0,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000003,CYS_SG_SAMPLE_PREP_INPUT_000003,6BV5,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV5_JUG/pocket_atom_table.csv,1ef54fbbb7d8adf336de6ef29a064a3b689c67a8223240e65986b788a9ad7df8,1,atom_site_id=4034,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,1,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000003,CYS_SG_SAMPLE_PREP_INPUT_000003,6BV5,JUG,protein_or_pocket_atom,data/derived/covalent_small/covapie_sample_preparation_execution_smoke_v0/samples/6BV5_JUG/pocket_atom_table.csv,1ef54fbbb7d8adf336de6ef29a064a3b689c67a8223240e65986b788a9ad7df8,2,atom_site_id=4035,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,2,1,false,false,false,false,false,false,true
